the_geom,Name,Descriptio
POINT (-2.35989506335708 51.3783651563112),kml_929,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35979974702398 51.3783259870535),kml_930,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.62416706049632 51.3060911803422),kml_931,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.62453423170951 51.3063024481794),kml_932,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.62455957978853 51.3063834863578),kml_933,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44741647293959 51.289781602019),kml_934,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.46098994257248 51.3193531856736),kml_935,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.46123731406892 51.3193628184064),kml_936,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.46093049123378 51.3193473970285),kml_937,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.46097150705336 51.3193081323356),kml_938,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4371945958834 51.3247438151008),kml_939,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43713798866495 51.3248135131838),kml_940,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.42385574161319 51.2971392948961),kml_941,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.42376090902042 51.2972429249186),kml_942,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.59785201159789 51.3435174657075),kml_943,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.58504239110825 51.341535953987),kml_944,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.51197010058195 51.4185701642242),kml_945,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.51244885733533 51.4184406055096),kml_946,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.51124577450864 51.4185927440332),kml_947,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.5113190807496 51.4186166946414),kml_948,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.51151323286662 51.4185259560842),kml_949,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.51169324725539 51.4185813517553),kml_950,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49515201425713 51.4103048030578),kml_951,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49531600932136 51.410341684151),kml_952,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49570082933119 51.4104524200507),kml_953,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49567884801404 51.4105135490779),kml_954,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49902014649249 51.4208847339517),kml_955,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49911396961465 51.4208766036264),kml_956,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49902847014523 51.4212894770985),kml_957,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49893384477212 51.4212675872196),kml_958,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49872275112122 51.4216461176313),kml_959,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49862461903655 51.4216180399625),kml_960,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49470362581953 51.4143408257064),kml_961,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49464533607369 51.414300710821),kml_962,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4937420235441 51.4182585542066),kml_963,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49389593344245 51.4182482870628),kml_964,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4931824556721 51.4176490240142),kml_965,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.45123614814329 51.4007955659254),kml_966,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50023980266298 51.4203518725624),kml_967,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49959818000899 51.4205566854197),kml_968,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50978548933806 51.4184984300975),kml_969,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50976339097556 51.4185476966099),kml_970,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50797146429699 51.4184633424185),kml_971,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49426104462095 51.4101324694673),kml_972,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49193405720053 51.2804963170928),kml_973,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.48678825317544 51.2831481958277),kml_974,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4872364474713 51.2837419611308),kml_975,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.48660996574609 51.2839856609199),kml_976,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4470550032882 51.2912276496362),kml_977,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44683464660941 51.2912444023097),kml_978,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44666647739893 51.2914239308647),kml_979,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4468377186074 51.291402421974),kml_980,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44983826697679 51.2952773462609),kml_981,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44979018919439 51.2953187918008),kml_982,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.45020437686177 51.2956160022536),kml_983,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.45042779124235 51.2958611787146),kml_984,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4506394324922 51.2960631617146),kml_985,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.45112791796168 51.296447008932),kml_986,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44879717267185 51.2941129188179),kml_987,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44887676997738 51.2941024556403),kml_988,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44909601021656 51.2944787142175),kml_989,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.449737616343 51.2951544902895),kml_990,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43803861599288 51.2927009313463),kml_991,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43961878231991 51.2925094669344),kml_992,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43940524443977 51.2924735028839),kml_993,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43907237536829 51.2925589818133),kml_994,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43892063090057 51.2925179307928),kml_995,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44100170546414 51.2924660588133),kml_996,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44098581706826 51.2924244983793),kml_997,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44101870442584 51.2924631181813),kml_998,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4410043522705 51.2924214620671),kml_999,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43795058644038 51.2933409370633),kml_1000,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43802307669983 51.2933290695801),kml_1001,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43828314764806 51.2935450067612),kml_1002,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43802360498727 51.2935459785924),kml_1003,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43789601096011 51.2936074932592),kml_1004,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43729814799444 51.2937685693761),kml_1005,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4375729329689 51.2937413833954),kml_1006,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43684435154065 51.2939717138047),kml_1007,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43716462634182 51.2938659725615),kml_1008,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43779946938062 51.2928814318884),kml_1009,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43773344926509 51.2929145795937),kml_1010,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.43830340912447 51.2925937765615),kml_1011,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44458415550495 51.2928705935353),kml_1012,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44494235826538 51.2928500849122),kml_1013,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44522890413338 51.2928173527742),kml_1014,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44556611001783 51.2928143613117),kml_1015,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44588091049987 51.2928298822557),kml_1016,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44647525745551 51.2929200257274),kml_1017,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44689952389151 51.2929932867885),kml_1018,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44752462098266 51.2930958025792),kml_1019,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44717361092058 51.2930413211097),kml_1020,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44712907239868 51.292972453716),kml_1021,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44470866582254 51.2928459392797),kml_1022,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44603281267079 51.2919718169056),kml_1023,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44575255043427 51.2923351524389),kml_1024,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.47555567782488 51.2918432465009),kml_1025,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49137962439505 51.2785465298194),kml_1026,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49136410628285 51.2785988228398),kml_1027,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49108981056607 51.2784388860495),kml_1028,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49104473587116 51.2784797068706),kml_1029,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49110499590079 51.2795518778004),kml_1030,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49084472894125 51.2793998820534),kml_1031,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49090699677692 51.2794193074047),kml_1032,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49162200267305 51.2784406065396),kml_1033,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49154770220318 51.278423389548),kml_1034,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49151534110761 51.2786916764176),kml_1035,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.49145303450226 51.2786796227801),kml_1036,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60809864624045 51.3675621993613),kml_1037,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60824022986764 51.3675391708483),kml_1038,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.6086400353791 51.3677414182738),kml_1039,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60859075399005 51.3677673835209),kml_1040,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.31933106540176 51.4092393421737),kml_1041,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.31934385231694 51.4092370600356),kml_1042,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.31931934474071 51.4092415315119),kml_1043,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.31930774826164 51.4092445295259),kml_1044,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.55009831717607 51.3715976880274),kml_1045,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.5500145561192 51.3714677383612),kml_1046,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.54846078786239 51.3713118721444),kml_1047,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.54847768622466 51.371308556895),kml_1048,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.54874855942748 51.3712477795373),kml_1049,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.54898237705911 51.3712875844083),kml_1050,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.58437277139776 51.3808127839796),kml_1051,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61023161077677 51.3631634708052),kml_1052,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61022816635736 51.3631181831192),kml_1053,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61066949629149 51.3632393044042),kml_1054,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61062590877697 51.3631587186678),kml_1055,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61076557096418 51.3632059927265),kml_1056,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61100723280982 51.3634603852884),kml_1057,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61107617771945 51.3634263159873),kml_1058,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61139446132186 51.3636803977823),kml_1059,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61144648301701 51.3636472256481),kml_1060,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60915059113842 51.3632065840916),kml_1061,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60928681543452 51.363253698009),kml_1062,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60969889128169 51.3632053487031),kml_1063,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60968572392412 51.3631591228112),kml_1064,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.6132343469808 51.3640161429378),kml_1065,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61398680102886 51.3636499348717),kml_1066,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60990079650293 51.363667781116),kml_1067,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.6121787346215 51.3640120475995),kml_1068,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61310557701105 51.364039919468),kml_1069,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61347781489311 51.3639701913384),kml_1070,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60658090741586 51.3677269322749),kml_1071,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60656534229257 51.3677858921888),kml_1072,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60681677954771 51.3677046755488),kml_1073,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60681761282832 51.3677676855582),kml_1074,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60680768843671 51.3677695348243),kml_1075,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60712126793893 51.3675601690145),kml_1076,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.6076987288171 51.3674674615724),kml_1077,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60625157504067 51.3677662125337),kml_1078,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60892537805919 51.3674397853305),kml_1079,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60827300198877 51.3672327383775),kml_1080,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60817089176532 51.3672403701839),kml_1081,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61197766396364 51.3674238745057),kml_1082,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61199283511635 51.3673891867749),kml_1083,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.6176333225502 51.3678034614456),kml_1084,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.61945809055248 51.3670124811846),kml_1085,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.63932094601979 51.3521891922403),kml_1086,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.63936608344349 51.3521656636547),kml_1087,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.63899413769155 51.3518298782883),kml_1088,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44248626141784 51.4177045280285),kml_1089,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44242202206245 51.4177560983103),kml_1090,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44268522820241 51.4179387506875),kml_1091,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44322412883343 51.4183196473979),kml_1092,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44197233312722 51.4173421410684),kml_1093,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44259755774523 51.4178846081896),kml_1094,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44306108415824 51.4181957655342),kml_1095,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44277043945353 51.4179960485923),kml_1096,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50839803482498 51.3807776494811),kml_1097,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.30785513114111 51.4010247673864),kml_1098,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3078174199761 51.4008100277292),kml_1099,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.30778915485996 51.4009250722642),kml_1100,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.30784870356541 51.4010559763647),kml_1101,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.30799336886725 51.4013303019102),kml_1102,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.3087535518858 51.4019938504872),kml_1103,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.30886879112113 51.4019282858862),kml_1104,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.30952418088849 51.4023056241761),kml_1105,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50467013585203 51.4181291942173),kml_1106,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50464816913459 51.4182016510543),kml_1107,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50567508086344 51.4182222123458),kml_1108,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50536339939611 51.4181931742352),kml_1109,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50535758981685 51.4181931992979),kml_1110,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50513743663494 51.4181742829369),kml_1111,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50503750664491 51.4181656348209),kml_1112,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.5049132079043 51.4181513386371),kml_1113,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50534185390333 51.4182714722967),kml_1114,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50566219893725 51.4183011921956),kml_1115,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50596515347309 51.4182485563437),kml_1116,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.5071927680053 51.4183729602424),kml_1117,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50700618548991 51.4184305790062),kml_1118,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50696002777208 51.4183417867408),kml_1119,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50636865577278 51.4183677161586),kml_1120,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50741767435654 51.4184140552189),kml_1121,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50736133895735 51.4183912871458),kml_1122,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50512608222546 51.418252087558),kml_1123,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50553895723808 51.4182108443791),kml_1124,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50586022466178 51.4182382225917),kml_1125,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50607506297029 51.4182589583758),kml_1126,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50628111389357 51.4182784732715),kml_1127,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.50964003252362 51.3789065521927),kml_1128,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.4473666627341 51.2903375992566),kml_1129,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44738279642327 51.2902214860543),kml_1130,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44731647265531 51.2906479210507),kml_1131,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.44733196597792 51.290551047354),kml_1132,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.54237294646718 51.3768125653246),kml_1133,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.54262170780512 51.3770121410987),kml_1134,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.54260676707685 51.3770709994875),kml_1135,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36070530188696 51.3778301475118),kml_1136,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.36042656648727 51.3774395298579),kml_1137,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39882774902366 51.3838490298703),kml_1138,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.39874591016024 51.3837844071671),kml_1139,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35775309102231 51.3781670390059),kml_1140,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35758763295473 51.3781717693707),kml_1141,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.35758044106153 51.3780242799319),kml_1142,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60173761918972 51.3030241763186),kml_1143,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.6017997149426 51.3030063279275),kml_1144,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.59918097321117 51.2997769616479),kml_1145,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60065990921546 51.3014199974181),kml_1146,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.6009791157699 51.3022890627975),kml_1147,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.6011388172926 51.3021742583265),kml_1148,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.57085108687554 51.3722475232211),kml_1149,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60613076609331 51.3647354974851),kml_1150,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.6050392239547 51.3655375860715),kml_1151,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60463494829927 51.3661798854507),kml_1152,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60442259622286 51.366278874125),kml_1153,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
POINT (-2.60426271100443 51.3663959296756),kml_1154,<center><table><tr><th colspan='2' align='center'><em>Attributes</em></th></tr><
