AADFYear,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles,id,location,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
2004,46389,South West,Bath and North East Somerset,A37,PR,362930,156000,A362,A39,1.4,0.86,7,214,14241,105,2673,718,157,70,59,102,380,1486,18719,8d32e86795c67c3308044a874dd32d201efbc0f2,"(51.30191, -2.53312)",3,43,131,23,1
2004,46421,South West,Bath and North East Somerset,A39,PR,364000,157500,B3355,B3115,2.8,1.73,8,121,8183,80,1129,264,49,29,9,11,41,403,9916,c07d836de53831c61515f09fd8436cbfbd275f4e,"(51.31547, -2.51793)",3,43,136,23,1
2004,47026,South West,Bath and North East Somerset,A362,PR,365000,154900,A37,B3355,3,1.86,35,191,8662,72,1329,295,44,20,11,35,95,500,10754,53208773803b9a302a2fcf4ad781db55f9ea03d7,"(51.29215, -2.50332)",13,67,373,23,1
2004,47031,South West,Bath and North East Somerset,A367,PR,370000,156940,A362,B3115,8.7,5.4,6,143,11236,120,1383,293,26,22,11,13,42,407,13289,34451d02e02d21a2395d2947bbdb966c84e61bdf,"(51.31078, -2.43179)",15,72,377,22,1
2004,47162,South West,Bath and North East Somerset,A431,PR,370000,167400,"Penn Hill Rd, Bath",LA boundary,4.6,2.85,14,90,6353,57,774,55,16,9,1,7,6,94,7368,6afe215ab9807e3757ef30214dba699fc093a851,"(51.40483, -2.43268)",1,25,50,10,1
2004,47897,South West,Bath and North East Somerset,A3604,PU,373580,165000,A4,A36,0.3,0.18,100,111,13740,157,2394,276,30,62,8,6,10,392,16794,10d1aa7adf52aa4836482341e66639d97e1ed34b,"(51.38344, -2.38103)",32,103,538,13,1
2004,48359,South West,Bath and North East Somerset,A367,PU,375005,164350,A36/A3064 roundabout,Broad Quay,0.1,0.06,222,187,14291,775,1406,187,22,2,8,4,5,228,16887,4fd27b6c1af5d3dba8e86fe4a7bb3d87afa2680b,"(51.37765, -2.36051)",35,20,12,7,1
2004,56111,South West,Bath and North East Somerset,A4,PR,380000,167630,A363,LA Boundary,2,1.24,49,210,10843,158,1242,222,67,33,18,62,45,447,12900,7e8ba780237f6db8517b10a451724e2f42d86bfa,"(51.40734, -2.28893)",1,26,41,10,1
2004,56378,South West,Bath and North East Somerset,A36,TR,377840,160000,LA Boundary,LA Boundary,3.1,1.92,3,120,8797,70,949,345,81,20,62,83,180,771,10707,673b752b2b4fe9d87a6d28195fa4fe6905240a26,"(51.33865, -2.31951)",10,113,52,10,1
2004,56445,South West,Bath and North East Somerset,A4,PU,373300,165100,A431,A3604,0.3,0.18,142,342,21288,687,2453,290,30,11,8,3,9,351,25121,0b0c07e77741c1a8a0d3e66dcbd3995aea3e6295,"(51.38432, -2.38506)",34,54,207,9,1
2004,56503,South West,Bath and North East Somerset,A46,TR,375273,170000,A4,LA Boundary,5.1,3.16,1,90,15155,64,2206,618,131,107,92,166,328,1442,18957,62bb260bd29f8778b1dbcf652dfb09c7a9905653,"(51.42846, -2.35706)",1,25,51,10,1
2004,56952,South West,Bath and North East Somerset,A362,PU,368000,154759,B3355,A367,2.1,1.3,62,93,11379,145,1979,322,66,34,15,34,78,549,14145,fd644920c6e37dcfee41442b096a90d573f27333,"(51.29106, -2.46029)",26,99,507,26,1
2004,57032,South West,Bath and North East Somerset,A368,PR,365000,161630,A37,A39,4.4,2.73,7,64,4551,25,582,101,13,9,4,3,15,145,5367,d6b672fe1381a8e31b45c8d42bde1da6cd1080f4,"(51.35267, -2.50399)",8,40,130,16,1
2004,57046,South West,Bath and North East Somerset,A362,PU,370000,154560,A367,Manor Rd,1.4,0.86,11,104,6130,82,1313,221,60,34,12,28,136,491,8120,20d830e2538acd1ff1be127546cdbba0df33dad4,"(51.28939, -2.43159)",12,78,416,24,1
2004,57290,South West,Bath and North East Somerset,A4175,PR,364728,169000,A4174 roundabout,road from Stockwood Hill,1,0.62,95,150,9686,163,1566,297,48,9,10,14,53,431,11996,780f3c9df3f6c535f907a4d6f50659566c8208ed,"(51.41891, -2.50862)",24,49,171,1,1
2004,57772,South West,Bath and North East Somerset,A4,PU,375156,165673,A3039,A36,0.2,0.12,194,506,15650,348,2420,424,39,17,7,5,1,493,19417,b819af565245b608fb443060496927a23b7ed79c,"(51.38955, -2.35844)",35,22,15,7,1
2004,57774,South West,Bath and North East Somerset,A3039,PU,375070,165290,Saracen St,A4 London Rd,0.5,0.31,276,110,5405,318,516,95,7,2,7,0,0,111,6460,e384470ab9a5276d01bf05abadf0a32c38fa5e23,"(51.38611, -2.35964)",35,22,17,7,1
2004,57934,South West,Bath and North East Somerset,A3604,PU,374000,164775,A36,A367 roundabout,1.6,0.99,149,314,19749,498,2449,456,91,32,38,76,102,795,23805,485d191256d2e7e1bceb37798740c64eef2171b4,"(51.38143, -2.37498)",32,103,538,13,1
2004,73016,South West,Bath and North East Somerset,A368,PR,355000,156980,LA boundary,B3114,4.8,2.98,11,72,3635,33,544,93,15,26,2,8,18,162,4446,acff9f6dd5645ac58ada6d6ed2017a9e1444edac,"(51.31015, -2.64699)",4,32,87,21,1
2004,73017,South West,Bath and North East Somerset,A37,PR,362894,155349,LA boundary,A362,0.2,0.12,8,150,11016,58,2141,478,97,47,69,115,196,1002,14367,6b8192c8fb72e572871264cd6131c6553f21f2f2,"(51.29605, -2.53357)",3,43,133,23,1
2004,73020,South West,Bath and North East Somerset,A36,TR,378080,162056,LA boundary,B3018,0.1,0.06,5,274,10923,61,1113,296,64,40,89,131,145,765,13136,dc87b162a5b32f9bc17c75fc022862391e4a0d8c,"(51.35715, -2.31619)",10,113,56,10,1
2004,73024,South West,Bath and North East Somerset,A4175,PU,365600,168940,B3116,LA boundary,0.5,0.31,114,173,14678,93,2044,148,23,10,6,16,8,211,17199,08c8da93a6fa89775e05177e00137be924044840,"(51.41843, -2.49608)",24,48,161,1,1
2004,73025,South West,Bath and North East Somerset,A4174,PR,364290,169940,A4,LA boundary,0.5,0.31,3,366,26686,60,4383,939,159,50,54,154,212,1568,33063,7e95d5bec5d3031275f28496d220b6c98a6a78f3,"(51.42734, -2.51502)",24,48,161,1,1
2004,74521,South West,Bath and North East Somerset,A36,PU,375856,165236,Darlington St,Warminster Rd,0.5,0.31,62,29,4739,75,538,142,29,12,4,8,18,213,5594,74928e709c1bf2c5f10c0519307afed950ed46b5,"(51.38566, -2.34834)",22,30,74,12,1
2004,75360,South West,Bath and North East Somerset,A367,PU,374950,164450,Broad Quay,Corn St,0.1,0.06,17,121,5402,538,884,80,13,1,4,2,0,100,7045,cbb74cd25c8c71c85284d2f32277087969e79542,"(51.37855, -2.36131)",35,20,14,7,1
2004,75361,South West,Bath and North East Somerset,A367,PU,375000,164490,Ambury,A3039,0.2,0.12,62,102,8333,703,1084,121,13,8,3,1,2,148,10370,d15b39f240dd4d1f8cddd155322f7bb98cbf8237,"(51.37891, -2.36059)",35,20,14,7,1
2004,75362,South West,Bath and North East Somerset,A367,PU,375040,164370,Churchill Bridge,A3039,0.1,0.06,62,102,8333,703,1084,121,13,8,3,1,2,148,10370,cc82b8a54abf39f017ce4fb510bcf78877b40763,"(51.37784, -2.36001)",35,21,13,7,1
2004,75363,South West,Bath and North East Somerset,A367,PU,374970,164380,Churchill Bridge,Ambury,0.1,0.06,62,102,8333,703,1084,121,13,8,3,1,2,148,10370,3e7dcc19303c15bb30752ff8a2e9ea3834ac0afd,"(51.37792, -2.36102)",35,20,12,7,1
2004,75364,South West,Bath and North East Somerset,A367,PU,374900,164410,Broad Quay,Avon St,0.1,0.06,13,68,5030,167,604,63,3,1,3,1,3,74,5943,fe90c0256e76d8be2a011caed082b244a9b02682,"(51.37819, -2.36203)",35,20,14,7,1
2004,75365,South West,Bath and North East Somerset,A367,PU,374900,164510,Green Park Rd,Ambury,0.2,0.12,13,68,5030,167,604,63,3,1,3,1,3,74,5943,61a18b7bc5df64408b6b7062b675a08795006d26,"(51.37909, -2.36203)",35,20,14,7,1
2004,75366,South West,Bath and North East Somerset,A3039,PU,375030,165050,Northgate St,Saracen St,0.1,0.06,190,101,5680,333,716,129,11,1,3,0,0,144,6974,d9ac8f060453184bbdee51434f22831e77198603,"(51.38395, -2.3602)",35,20,11,7,1
2004,75367,South West,Bath and North East Somerset,A3039,PU,375040,165110,Broad St,Walcot St,0.1,0.06,417,175,8059,524,789,140,10,3,9,0,0,162,9709,26d1f3e7fb5c17b76d1c19138721f8f7b4483c5a,"(51.38449, -2.36006)",35,20,7,7,1
2004,75368,South West,Bath and North East Somerset,A3039,PU,375070,165050,Northgate St,Walcot St,0.1,0.06,210,77,4215,208,387,74,6,1,6,0,0,87,4974,4f6ef72de4d55a30c206e50a4e16b9dddf4a0fa9,"(51.38395, -2.35963)",35,20,11,7,1
2004,76061,South West,Bath and North East Somerset,A4,PR,371600,165740,A36,A4 principal,0.4,0.24,28,312,17257,247,2436,302,22,19,6,6,11,366,20618,6904403a9bd442749dcac3fd8a4351ff9d3ba086,"(51.38998, -2.40954)",9,28,68,22,1
2004,77949,South West,Bath and North East Somerset,A367,PU,373750,162070,Sulis Manor Rd roundabout,A3062,0.8,0.49,41,182,16253,240,2082,306,51,32,6,14,45,454,19211,5f7ca7083b54f64df5ddaf64d9bd53228c645039,"(51.3571, -2.37837)",30,60,334,19,1
2004,77950,South West,Bath and North East Somerset,A36,PU,373000,164660,Connection Rd,A3604,1.2,0.74,56,111,12765,343,1930,373,63,21,22,33,46,558,15707,e760463efb5ff55d3b4fecfb7469598be552d008,"(51.38035, -2.38934)",32,103,578,13,1
2004,77951,South West,Bath and North East Somerset,A36,TR,378950,164000,"Hanton Hill, Bathampton",B3108,4.6,2.85,11,67,8622,94,835,305,52,43,53,115,178,746,10364,ed2297b1d0867b4ee7b8890c543d48ad06b4a9fc,"(51.37467, -2.30381)",1,27,49,10,1
2004,77952,South West,Bath and North East Somerset,A4,PU,372500,165230,Old Newbridge Hill,A431,1.4,0.86,31,346,19155,275,2704,335,25,21,7,7,12,407,22887,49c30e7127b8979d4eaaea19c84ed178e636e976,"(51.38544, -2.39657)",29,17,317,8,1
2004,77953,South West,Bath and North East Somerset,A363,PU,378660,167000,Bathford Hill,A4,0.2,0.12,4,125,9433,20,1220,342,47,41,26,34,67,557,11355,6d6661ea6c08ddc6aebde6fe42632088c80256e4,"(51.40162, -2.30815)",1,26,41,10,1
2004,77954,South West,Bath and North East Somerset,A431,PU,372600,165500,A4,Penn Hill Rd,1.3,0.8,77,41,5787,55,689,70,8,10,2,3,3,96,6668,67fe7e4f66b5302256a8fca8392584c9be443ce0,"(51.38787, -2.39515)",29,16,319,8,1
2004,77976,South West,Bath and North East Somerset,A37,PU,361230,168000,Staunton Lane,LA Boundary,0.5,0.31,5,268,14629,113,2728,546,116,105,55,184,284,1290,19028,786d8c8f64ee9b54eadeb4a2495e7afff71cc0e4,"(51.40969, -2.55882)",7,75,402,20,1
2004,78006,South West,Bath and North East Somerset,A4175,PU,365100,168910,road to Stockwood Hill,B3116,0.6,0.37,101,160,10267,172,1659,315,51,9,11,15,56,457,12715,0e087e1aee60616c8463beaf9c96e19c7f77bc08,"(51.41813, -2.50327)",24,49,171,1,1
2004,78024,South West,Bath and North East Somerset,A362,PR,370250,154360,Manor Rd,LA Boundary,0.2,0.12,11,94,5578,74,1195,201,55,31,11,25,124,447,7388,1ab2215b86205cd2e36463b7484457a215add5be,"(51.2876, -2.42799)",12,78,416,24,1
2004,99383,South West,Bath and North East Somerset,A4,TR,377610,166610,A46,A363,2.1,1.3,9,285,18251,129,2324,469,75,112,53,90,81,880,21869,9ae934ef0ea4d5163256bf76a870fbfc4a2336e5,"(51.39808, -2.32322)",1,24,31,10,1
2005,6133,South West,Bath and North East Somerset,A4,PU,375000,165200,Broad St,A3039,0.5,0.31,192,117,11652,42,1860,237,17,2,6,2,3,267,13938,82934f96ce830091b00f9bb7e847fca446f93617,"(51.3853, -2.36064)",35,20,7,7,1
2005,6134,South West,Bath and North East Somerset,A4,PR,365000,169290,A4174/A4175,B3116,2.8,1.73,34,612,21433,180,3232,705,116,50,43,101,195,1210,26667,81fb3e806c066dc57d5e8b28354a937f6280fafe,"(51.42154, -2.50474)",24,49,171,1,1
2005,6382,South West,Bath and North East Somerset,A37,PR,361700,165000,B3130,Staunton Lane,3.2,1.98,16,194,11045,88,1686,419,71,38,25,122,201,876,13889,c85c80a4bc971c83ea2d8c27ad21ae0f657b93a0,"(51.38275, -2.55174)",7,74,399,20,1
2005,6990,South West,Bath and North East Somerset,A36,PU,375300,164240,A367 roundabout,A3062 roundabout,0.5,0.31,183,293,22284,234,2663,552,88,33,31,61,158,923,26397,48f43eef87997475a77a56ef67bf0f463d5a68e4,"(51.37668, -2.35627)",33,109,567,12,1
2005,7128,South West,Bath and North East Somerset,A367,PU,374700,164540,Avon St,A4,0.7,0.43,81,142,7601,189,798,113,2,6,4,0,1,126,8856,936272d006b757d46fe0a6301f3f532841079fd8,"(51.37935, -2.36491)",34,55,196,9,1
2005,7937,South West,Bath and North East Somerset,A4,PR,372000,165640,Broadway,Old Newbridge Hill,0.4,0.24,53,285,14594,242,1748,214,15,3,6,22,6,266,17135,25799c7905e06a6731fcc24a66ae919de2480a81,"(51.3891, -2.40378)",29,18,313,8,1
2005,8116,South West,Bath and North East Somerset,A362,PU,366000,154970,B3355,B3355,1.5,0.93,17,71,5526,67,1047,136,28,18,3,7,25,217,6928,51357c6031b09e21cd1084e77b3542d84e792af5,"(51.29284, -2.48899)",11,10,280,25,1
2005,8292,South West,Bath and North East Somerset,A36,PU,375619,165276,Darlington St,Beckford Rd,0.2,0.12,201,181,13091,313,1765,461,74,33,25,53,108,754,16104,d4238838a41343ea8b517db5534113090f925b92,"(51.38601, -2.35175)",35,21,24,7,1
2005,16122,South West,Bath and North East Somerset,A36,PR,372200,165000,A4(T),Connection Rd,1.5,0.93,19,234,11013,74,1996,503,64,66,37,54,139,863,14180,e9a15186ec3ac6b5deda220f40b7833fa09e676c,"(51.38336, -2.40086)",28,92,478,11,1
2005,16354,South West,Bath and North East Somerset,A37,PR,361900,160000,A39,A368,5.7,3.54,1,152,9367,104,1746,436,89,42,22,80,282,951,12320,9db14f6d8a2373ba66e5e85549789c934d4a6814,"(51.33781, -2.54832)",5,34,95,20,1
2005,16389,South West,Bath and North East Somerset,A39,PR,364800,160000,B3115,A368,3.5,2.17,15,71,7589,41,1207,197,29,27,5,20,37,315,9223,0dc889887838c9d494b74850267c3ba446574db3,"(51.338, -2.5067)",8,40,126,16,1
2005,16957,South West,Bath and North East Somerset,A367,PR,372050,160820,B3115,Sulis Manor Rd roundabout,1.7,1.05,39,157,14540,208,1961,277,45,31,5,10,44,412,17278,6dcdc5976f587e8649ac97f7eed38d21b5763430,"(51.34577, -2.40269)",9,28,67,22,1
2005,17552,South West,Bath and North East Somerset,A3062,PU,375630,164000,A36 roundabout,North Rd/The Avenue,1.7,1.05,32,66,4561,135,481,64,17,0,1,0,4,86,5329,8b0dcb4dae4be8340e061c6a7f4811b54514f987,"(51.37453, -2.35151)",33,110,574,12,1
2005,17920,South West,Bath and North East Somerset,A36,PU,375440,165500,Beckford Rd,A4,0.5,0.31,133,323,16424,142,2189,529,98,62,55,84,242,1070,20148,53a546c6edefae713d5843f2068f164d411a7bf2,"(51.388, -2.35434)",35,21,19,7,1
2005,18277,South West,Bath and North East Somerset,A4,PU,375010,165130,Saracen St,George St,0.1,0.06,65,39,3402,150,528,100,10,0,1,0,0,111,4230,fc0fcacf285d3883d7eab024659f450fd4ab7eb1,"(51.38467, -2.3605)",35,20,7,7,1
2005,26126,South West,Bath and North East Somerset,A4,PU,376000,166200,A36,A46,2,1.24,132,359,20078,385,2725,576,92,34,90,134,198,1124,24671,2eaeaa14c63d4ebd91ebbfc8ba7530e9d5243fa4,"(51.39432, -2.34634)",36,95,490,4,1
2005,26127,South West,Bath and North East Somerset,A4,PR,370000,165500,B3116,A39,5,3.1,47,466,18978,202,3079,629,107,126,29,74,137,1102,23827,d33380d9e0c441e808ee2c244f206f0581bdd8ae,"(51.38774, -2.43252)",9,28,68,22,1
2005,26381,South West,Bath and North East Somerset,A36,TU,376000,165451,Sydney Rd/Beckford Rd,"Hantone Hill, Bathampton",1.9,1.18,50,112,13299,160,1345,370,64,39,45,121,115,754,15670,55fe0b3a61d0ad3889209bdea377193a2e581743,"(51.3876, -2.34629)",22,30,72,12,1
2005,26417,South West,Bath and North East Somerset,A39,PR,363500,157000,A37,B3355,1,0.62,11,106,5159,31,927,254,62,49,8,20,72,465,6688,0476c9d549a963217bf990e0a35b77ba670cd437,"(51.31094, -2.52505)",3,43,136,23,1
2005,27024,South West,Bath and North East Somerset,A36,PU,375640,165000,A3062 roundabout,Sydney Place,1.1,0.68,121,296,19363,192,2316,585,83,25,33,48,149,923,23090,41eb5b89c99d67316add4e71bd34eadcc284fe90,"(51.38353, -2.35143)",35,21,3,7,1
2005,27025,South West,Bath and North East Somerset,A367,PU,368000,154500,LA boundary,A362,2.6,1.61,60,132,9916,187,1649,278,38,41,7,14,53,431,12315,606f0e5d8cef897b01abe0768302019f6c6465c4,"(51.28874, -2.46026)",26,99,507,26,1
2005,27026,South West,Bath and North East Somerset,A368,PR,360000,161000,B3114,A37,9,5.59,22,63,4381,68,567,171,23,14,6,5,22,241,5320,f851b6b91e77aba11f415b045a8cea8b71b35e39,"(51.34667, -2.57571)",6,31,79,21,1
2005,27156,South West,Bath and North East Somerset,A4,PU,374000,165200,A3604,A367,1.1,0.68,233,222,13929,551,2210,393,45,6,3,2,0,449,17361,94c5fdc9302d3c44efc5f5d8f0eb992134527bd9,"(51.38525, -2.37502)",34,115,205,9,1
2005,27638,South West,Bath and North East Somerset,A3062,PU,375000,162260,A367,The Avenue/Ralph Allen Drive,2.4,1.49,150,96,10480,132,1056,86,37,0,3,0,0,126,11890,cf44d19c3062577f10c306a31334a2c657eb8fd4,"(51.35886, -2.36044)",19,36,121,18,1
2005,28320,South West,Bath and North East Somerset,A36,PU,375783,165443,Bathwick St,Warminster Rd,0.5,0.31,123,86,8360,210,1373,358,54,32,51,78,190,763,10792,93dea0614ad267f63ed506bc6665e34b3fa068dc,"(51.38752, -2.34941)",36,96,499,6,1
2005,36131,South West,Bath and North East Somerset,A4,PU,374700,165000,A367,Broad St,0.6,0.37,55,70,6765,105,1458,215,17,5,2,1,2,242,8640,c9e2c3f3ede135719e68f051aafdec0f248ef524,"(51.38349, -2.36494)",34,55,193,9,1
2005,36389,South West,Bath and North East Somerset,A37,PR,361770,164000,A368,B3130,3.2,1.98,3,212,10890,93,1905,402,73,37,25,104,263,904,14004,65d62cc4fcedd2214b2992741aa334c29c41b576,"(51.37376, -2.55062)",7,74,399,20,1
2005,36423,South West,Bath and North East Somerset,A39,PR,370000,165300,A368,A4,6,3.72,16,149,9971,60,1153,258,49,29,25,67,83,511,11844,25be54484cf66b179180e03574a5b34f6eace341,"(51.38594, -2.4325)",9,28,68,22,1
2005,37050,South West,Bath and North East Somerset,A367,PU,374800,164300,A3062,A36/A3064 roundabout,3,1.86,63,187,14680,705,1557,296,39,29,10,33,34,441,17570,c8af62beb88072841254517508a15eeefcb4e97c,"(51.3772, -2.36345)",33,109,,12,1
2005,38015,South West,Bath and North East Somerset,A3039,PU,375085,164955,Dorchester St,Broad St,0.9,0.55,223,29,1962,568,311,89,15,0,1,0,0,105,2975,799ddfea730b99df87bf7e3d08a5523ce7becfa1,"(51.3831, -2.35941)",35,20,11,7,1
2005,38606,South West,Bath and North East Somerset,A363,PR,379280,165000,LA Boundary,Bathford Hill,3.1,1.92,4,104,8489,19,1154,301,40,39,20,27,64,491,10257,09132b5324bca7c0525b9e8fac26292d5305f592,"(51.38367, -2.29912)",1,24,45,10,1
2005,46133,South West,Bath and North East Somerset,A4,PR,371000,165500,A39,A36,1.4,0.86,50,557,24618,436,3741,779,106,61,34,56,146,1182,30534,d7de72b12e29d3ab4ebafb72f2e95f5e66a9b83f,"(51.3878, -2.41814)",9,28,68,22,1
