ExtractDate,OrganisationURI,OrganisationLabel,CaseReference,CaseDate,ServiceTypeURI,ServiceTypeLabel,PremisesName,LocationText,Postcode,EntertainmentTypeURI,EntertainmentTypeLabel,LateNightRefreshment,AlcoholSupply,StatusURI,StatusLabel,LicenceStartDate,LicenceEndDate,Conditions,DecisionDate,LicenceURL,UPRN,GeoPointLicensingURL
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/01851/LAPRE,20/04/2010,http://id.esd.org.uk/service/860,Premises Licence,Compton Martin Village Hall,The Street| Compton Martin| BS40 6JW,BS406JW,http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Plays|Performances of dance|Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,05/05/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010,05/05/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/01851/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/01851/LAPRE,10001145270,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/01888/LAPRE,23/04/2010,http://id.esd.org.uk/service/860,Premises Licence,Jones Convenience Store,117 Frome Road| Radstock| BA3 3LN,BA33LN,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,11/05/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - Off Licence,11/05/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/01888/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/01888/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/01906/LAPRE,26/04/2010,http://id.esd.org.uk/service/860,Premises Licence,Alice Park And Cafe,Alice Park | Gloucester Road| Lower Swainswick| Bath| BA1 7BL,BA17BL,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Plays|Performances of dance|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,11/05/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010|Films,11/05/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/01906/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/01906/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/01909/LAPRE,23/04/2010,http://id.esd.org.uk/service/860,Premises Licence,Newbridge Stores,22 Newbridge Road| Newbridge| Bath| BA1 3JZ,BA13JZ,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,28/09/2012,,Alcohol DPS|Alcohol Pricing|Extra Alcohol OFF Conditions from 2010,27/05/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/01909/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/01909/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/01939/LAPRE,29/04/2010,http://id.esd.org.uk/service/860,Premises Licence,Charmbury Arms,69 - 70 Brook Road| Twerton| Bath| BA2 3RR,BA23RR,http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,14/05/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010,14/05/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/01939/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/01939/LAPRE,10001124854,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/01950/LAPRE,30/04/2010,http://id.esd.org.uk/service/860,Premises Licence,Highgrove,38 Milsom Street| Bath| BA1 1DP,BA11DP,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,01/06/2010,,Alcohol DPS|Alcohol Pricing|Extra Alcohol OFF Conditions from 2010,01/06/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/01950/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/01950/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02013/LAPRE,07/05/2010,http://id.esd.org.uk/service/860,Premises Licence,Lounge,Ground Floor And Basement| 43 St James's Parade| Bath| BA1 1UQ,BA11UQ,,,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/6 ,Refused,,,Alcohol DPS|Door Supervision,24/06/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02013/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02013/LAPRE,10001136215,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02113/LAPRE,14/05/2010,http://id.esd.org.uk/service/860,Premises Licence,The Chequers,50 Rivers Street| Bath| BA1 2QA,BA12QA,,,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,04/06/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision,04/06/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02113/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02113/LAPRE,10001143248,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02130/LAPRE,17/05/2010,http://id.esd.org.uk/service/860,Premises Licence,Rustico Bistro,2 Margaret's Buildings| Bath| BA1  2LP,BA12LP,http://id.esd.org.uk/entertainment/5,Live music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,06/02/2013,,Alcohol DPS|Alcohol Pricing|Door Supervision,04/06/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02130/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02130/LAPRE,10001123418,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02132/LAPRE,17/05/2010,http://id.esd.org.uk/service/860,Premises Licence,Norton Service Station,Church Lane| Midsomer Norton| BA3 2JL,BA32JL,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,15/06/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision|Hours - Off Licence,15/06/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02132/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02132/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02378/LAPRE,27/05/2010,http://id.esd.org.uk/service/860,Premises Licence,Circle Bath,Circle Hospital Bath| Bath Business Park| Foxcote Avenue| Peasedown St. John| Bath| BA2 8SQ,BA28SQ,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,01/08/2010,,Alcohol DPS|Alcohol Pricing|Extra Alcohol ON Conditions from 2010,08/07/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02378/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02378/LAPRE,10001150094,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02497/LAPRE,04/06/2010,http://id.esd.org.uk/service/860,Premises Licence,Galleries Shop & Cafe,Freshford Lane| Freshford| Bath| BA2 7UR,BA27UR,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,28/07/2010,,Alcohol DPS|Alcohol Pricing|Extra Alcohol ON Conditions from 2010,07/07/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02497/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02497/LAPRE,10023109168,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02727/LAPRE,02/07/2010,http://id.esd.org.uk/service/860,Premises Licence,Weston Children's Centre,Penn Hill Road| Lower Weston| Bath| BA1  4EH,BA14EH,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,FALSE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,23/07/2010,,Door Supervision|Standard PEL Terms and Conditions,23/07/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02727/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02727/LAPRE,10001135067,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02733/LAPRE,05/07/2010,http://id.esd.org.uk/service/860,Premises Licence,"Theatre Royal, Ustinov Studio & Egg Theatre",St John's Place| Bath| BA1 1ET,BA11ET,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Plays|Performances of dance|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,04/08/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision|Films,04/08/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02733/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02733/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02828/LAPRE,19/07/2010,http://id.esd.org.uk/service/860,Premises Licence,Oriental Sunrise,26 Church Square| Midsomer Norton| BA3 2HX,BA32HX,,,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,25/08/2010,,Alcohol DPS|Alcohol Pricing|Extra Alcohol OFF Conditions from 2010,25/08/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02828/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02828/LAPRE,10001125674,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02856/LAPRE,22/07/2010,http://id.esd.org.uk/service/860,Premises Licence,Conygre Hall,North Road| Timsbury| BA2  0JQ,BA20JQ,http://id.esd.org.uk/entertainment/4|http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/3|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Boxing or Wrestling|Films|Indoor sporting events|Plays|Performances of dance|Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,20/08/2010,,Alcohol Pricing|Door Supervision|DPS Exemption|Extra Alcohol ON Conditions from 2010|Films|Standard PEL Terms and Conditions,20/08/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02856/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02856/LAPRE,10001142802,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02865/LAPRE,23/07/2010,http://id.esd.org.uk/service/860,Premises Licence,Bargain Booze,104 Mount Road| Southdown| Bath| BA2 1LN,BA21LN,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,23/08/2010,,Alcohol DPS|Alcohol Pricing|Extra Alcohol OFF Conditions from 2010,23/08/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02865/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02865/LAPRE,10001126047,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02913/LAPRE,30/07/2010,http://id.esd.org.uk/service/860,Premises Licence,The Weir Lounge,Spring Gardens Road | Bath| BA2 4PW,BA24PW,http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/6 ,Refused,,,Alcohol DPS|Door Supervision,06/10/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02913/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02913/LAPRE,10001148695,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02944/LAPRE,04/08/2010,http://id.esd.org.uk/service/860,Premises Licence,Beaufort Store,3 - 4 Balustrade| London Road| Walcot| Bath| BA1 6QA,BA16QA,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,15/09/2010,,Alcohol DPS|Alcohol Pricing|Extra Alcohol OFF Conditions from 2010,15/09/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02944/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02944/LAPRE,10001128534,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02983/LAPRE,09/08/2010,http://id.esd.org.uk/service/860,Premises Licence,Booker Cash & Carry,Chefs Larder| Bellotts Road| Twerton| Bath| BA2 3RT,BA23RT,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,27/08/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol OFF Conditions from 2010|Hours - Off Licence,27/08/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02983/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02983/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/02997/LAPRE,10/08/2010,http://id.esd.org.uk/service/860,Premises Licence,Compton Inn,Court Hill| Compton Dando| BS39 4JZ,BS394JZ,http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Live music|Recorded music,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,25/08/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010,25/08/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/02997/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/02997/LAPRE,10001131974,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/03244/LAPRE,06/09/2010,http://id.esd.org.uk/service/860,Premises Licence,The Church Of Our Lady & St Alphege,With St Alphege's Hall| Oldfield Lane| Oldfield Park| Bath| BA2 3NR,BA23NR,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/3|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Indoor sporting events|Plays|Performances of dance|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,06/10/2010,,Alcohol DPS|Alcohol Pricing|Films,06/10/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/03244/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/03244/LAPRE,10001143041,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/03358/LAPRE,21/09/2010,http://id.esd.org.uk/service/860,Premises Licence,Bath Area Play Project,Odins Road| Odd Down| Bath| BA2  2TL,BA22TL,http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Performances of dance|Live music|Recorded music,FALSE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,28/10/2010,,Door Supervision|Standard PEL Terms and Conditions,28/10/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/03358/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/03358/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/03425/LAPRE,28/09/2010,http://id.esd.org.uk/service/860,Premises Licence,Fairfield Arms,1 Fairfield Park Road| Bath| BA1 6JN,BA16JN,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,13/10/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol ON Conditions from 2010,13/10/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/03425/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/03425/LAPRE,10001133205,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/03446/LAPRE,29/09/2010,http://id.esd.org.uk/service/860,Premises Licence,Midsomer Norton Christmas Event,The Island & High Street| Midsomer Norton| Radstock| Bath| ,N/A,http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Films|Plays|Performances of dance|Live music|Recorded music,FALSE,FALSE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,14/10/2010,,,14/10/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/03446/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/03446/LAPRE,10023104940,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/03537/LAPRE,08/10/2010,http://id.esd.org.uk/service/860,Premises Licence,Cafe Lucca,The Loft| 1 - 2 Bartlett Street| Bath| BA1 2QT,BA12QT,,,FALSE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,12/11/2010,,Alcohol DPS|Alcohol Pricing|Extra Alcohol ON Conditions from 2010,12/11/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/03537/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/03537/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/03541/LAPRE,08/10/2010,http://id.esd.org.uk/service/860,Premises Licence,Shoscombe Social Welfare Centre And Recreation Ground,Shoscombe Village Hall| Barn Hill| Shoscombe| Bath| BA2 8LX,BA28LX,http://id.esd.org.uk/entertainment/4|http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/3|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Boxing or Wrestling|Films|Indoor sporting events|Plays|Performances of dance|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,12/11/2010,,Alcohol Pricing|Door Supervision|DPS Exemption|Films,12/11/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/03541/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/03541/LAPRE,10001143305,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/04288/LAPRE,08/12/2010,http://id.esd.org.uk/service/860,Premises Licence,Murco Service Station,Bristol Road| Farrington Gurney| BS39 6TG,BS396TG,,,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,09/07/2012,,Alcohol DPS|Alcohol Pricing|Door Supervision|Extra Alcohol OFF Conditions from 2010,12/01/2011,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/04288/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/04288/LAPRE,Not Known,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
17/09/2014,http://opendatacommunities.org/id/unitary-authority/bath-and-north-east-somerset ,Bath and North East Somerset,10/03670/LAPRE,15/10/2010,http://id.esd.org.uk/service/860,Premises Licence,University Of Bath - Sports Training Village,University Of Bath Campus| Claverton Down| Bath| BA2 7BT,BA27BT,http://id.esd.org.uk/entertainment/4|http://id.esd.org.uk/entertainment/2|http://id.esd.org.uk/entertainment/3|http://id.esd.org.uk/entertainment/1|http://id.esd.org.uk/entertainment/7|http://id.esd.org.uk/entertainment/5|http://id.esd.org.uk/entertainment/6,Boxing or Wrestling|Films|Indoor sporting events|Plays|Performances of dance|Live music|Recorded music,TRUE,TRUE,http://id.esd.org.uk/premisesLicenceStatus/1 ,Approved,15/11/2010,,Alcohol DPS|Alcohol Pricing|Door Supervision|Films,15/11/2010,http://isharemaps.bathnes.gov.uk/projects/bathnes/licensing/default.aspx?requesttype=parsetemplate&template=LicenceApplication.tmplt&basepage=default.aspx&Filter=^REFVAL^='10/03670/LAPRE'&SearchLayer=LIApplications&SearchField=refval&SearchValue=10/03670/LAPRE,10001147859,http://www.ordnancesurvey.co.uk/docs/licences/os-opendata-licence.pdf 
