id,uri,title,published,isbn,author
GBA849121,http://bnb.data.bl.uk/id/resource/014567982,Jewelry studio : wire wrapping,2008,1596680598,Linda L. Chandler
GB8338432,http://bnb.data.bl.uk/id/resource/008783580,Hogan's way,1984,0851196063,Clifton Adams
GBA579825,http://bnb.data.bl.uk/id/resource/013296950,Dog days,2005,1405611332,Mavis Cheek
GBA775423,http://bnb.data.bl.uk/id/resource/013950682,Spanish dagger,2007,0786296720,Susan Wittig Albert
GB99Z5621,http://bnb.data.bl.uk/id/resource/008393222,Riders of the sundowns,1998,0754034658,Wayne D. Overholser
GB97Y9830,http://bnb.data.bl.uk/id/resource/007713831,Mourning doves,1997,0745154417,Helen Forrester
GBA0Z1377,http://bnb.data.bl.uk/id/resource/009496739,Bear about town,2000,1902283635,Stella Blackstone
GBA698830,http://bnb.data.bl.uk/id/resource/013608093,Slowing down,2007,1405638427,George Melly
GB7124746,http://bnb.data.bl.uk/id/resource/010971902,The green bay tree,1971,0855945818,Louis Bromfield
GBA4Y0520,http://bnb.data.bl.uk/id/resource/008394517,The last bridge,2004,0754072533,Ann Redmayne
GB8338418,http://bnb.data.bl.uk/id/resource/008113624,The revenge game,1984,0850469597,Gerald Hammond
GB8335499,http://bnb.data.bl.uk/id/resource/008113607,The house of Harron,1983,0850469422,Vicki Page
GB97W5026,http://bnb.data.bl.uk/id/resource/007714312,The toff goes to market,1997,0783819919,John Creasey
GBA679009,http://bnb.data.bl.uk/id/resource/013552976,Godfire : book 1 : the orchard of dreams,2006,1594144451,Tim Waggoner
GB8719651,http://bnb.data.bl.uk/id/resource/010736961,The great escape,1987,0862205662,Paul Brickhill
GBA2W2026,http://bnb.data.bl.uk/id/resource/008392350,Moving on,2002,0754018148,Alexandra Raife
GB8530543,http://bnb.data.bl.uk/id/resource/010103880,"Well done, Secret Seven",1985,0859976513,Enid Blyton
GBA601870,http://bnb.data.bl.uk/id/resource/013348955,More cat tales from Moon Cottage,2005,0786277971,Marilyn Edwards
GBB247628,http://bnb.data.bl.uk/id/resource/016086849,Stolen,2012,1445850877,Susan Lewis
GB97V9045,http://bnb.data.bl.uk/id/resource/008392877,Caring for someone at home,1998,0754031055,Gail Elkington
GBA531415,http://bnb.data.bl.uk/id/resource/013175071,The love-hate relation,2005,1405631546,John Newton Chance
GB8520589,http://bnb.data.bl.uk/id/resource/010103821,The toff and the stolen tresses,1985,0859975908,John Creasey
GBB261220,http://bnb.data.bl.uk/id/resource/010916087,Bride to the king,2002,0754047903,Barbara Cartland
GB8319924,http://bnb.data.bl.uk/id/resource/008783939,The square circle,1983,0851199674,Daniel Carney
GB8913146,http://bnb.data.bl.uk/id/resource/008422796,Boss of the Far West,1989,0745194508,Burt Arthur
GB8744572,http://bnb.data.bl.uk/id/resource/010104159,Bluebell windows,1987,0859979377,Susan Sallis
GBA1Y5034,http://bnb.data.bl.uk/id/resource/008394142,Love climbs in,2001,0754044300,Barbara Cartland
GBB102916,http://bnb.data.bl.uk/id/resource/015723149,A colourful death,2010,1410428729,Carola Dunn
GBA614564,http://bnb.data.bl.uk/id/resource/013380782,With love from Sam,2005,159414415X,Rachel Carrington
GBB134666,http://bnb.data.bl.uk/id/resource/015772321,Thirteen hours,2011,1445854236,Deon Meyer
GBA561030,http://bnb.data.bl.uk/id/resource/013256110,The Lottie project,2005,140566066X,Jacqueline Wilson
GBB258637,http://bnb.data.bl.uk/id/resource/008307194,Everybody's somebody's fool,2003,0754073432,Edward Gorman
GB9507655,http://bnb.data.bl.uk/id/resource/009444867,Thief,1994,0745152244,Janine Amos
GBB067699,http://bnb.data.bl.uk/id/resource/015566783,Gun law,2010,1410423506,Bradford Scott
GBA971717,http://bnb.data.bl.uk/id/resource/015331893,Mr Monk is miserable,2009,1410414329,Lee Goldberg
GBB134688,http://bnb.data.bl.uk/id/resource/015772343,Blue heaven,2011,1445855739,C. J. Box
GBA001575,http://bnb.data.bl.uk/id/resource/010732940,Scotland : myths & legends,1996,0752529803,Beryl Beare
GBA582732,http://bnb.data.bl.uk/id/resource/013302159,The story of my father,2005,1405633832,Sue Miller
GBA470420,http://bnb.data.bl.uk/id/resource/013002386,Undone! : more mad endings,2004,140566004X,Paul Jennings
GBA8A9819,http://bnb.data.bl.uk/id/resource/014754593,Silks,2008,1408413639,Dick Francis
GB8609423,http://bnb.data.bl.uk/id/resource/010104024,Hardcase for hire,1986,0859978001,Clay Randall
GB8848184,http://bnb.data.bl.uk/id/resource/008422773,Give a man a gun,1989,1555047149,Leslie Ernenwein
GB96Z0733,http://bnb.data.bl.uk/id/resource/007713466,Carriage of justice,1996,0745147488,Gerald Hammond
GB8931110,http://bnb.data.bl.uk/id/resource/008422245,Thanks for the memory : a tribute to Bob Hope,1989,0745109845,Peter. Carrick
GBB0A7999,http://bnb.data.bl.uk/id/resource/015644613,Butter safe than sorry : a Pennsylvania Dutch mystery with recipes,2010,1410425665,Tamar Myers
GBA4Z0964,http://bnb.data.bl.uk/id/resource/006946243,Deafening,2003,0786260106,Frances Itani
GB9973800,http://bnb.data.bl.uk/id/resource/010733036,Five minute bedtime tales,1999,0752533126,Derek Hall
GBA866560,http://bnb.data.bl.uk/id/resource/014614881,Death of a gentle lady,2008,1405644249,M. C. Beaton
GB9610219,http://bnb.data.bl.uk/id/resource/007712950,A going concern,1995,0745129080,Catherine Aird
GB8611297,http://bnb.data.bl.uk/id/resource/009444951,Seminar for murder,1986,0745170218,Margaret Blake
GB8700584,http://bnb.data.bl.uk/id/resource/009445377,High gun,1987,0745191975,Leslie Ernenwein
GBA1V6761,http://bnb.data.bl.uk/id/resource/008392313,Whitechapel Mary,2001,0754016811,Sally Worboyes
GBA670317,http://bnb.data.bl.uk/id/resource/013532207,The steam pig,2006,1405685549,James McClure
GBA509770,http://bnb.data.bl.uk/id/resource/013100358,Trace,2005,1405620501,Patricia Daniels Cornwell
GBA995013,http://bnb.data.bl.uk/id/resource/015381104,Her fearful symmetry,2010,1408431254,Audrey Niffenegger
GBA995024,http://bnb.data.bl.uk/id/resource/015381115,Fudge cupcake murder,2009,1410413012,Joanne Fluke
GB8501451,http://bnb.data.bl.uk/id/resource/010103801,Roselynde,1985,0859975703,Roberta Gellis
GB99U6367,http://bnb.data.bl.uk/id/resource/008391968,Olivia,1999,0754013200,V. C. Andrews
GB7734075,http://bnb.data.bl.uk/id/resource/010103587,The partnership,1977,0859972674,Phyllis Eleanor Bentley
GB96W8600,http://bnb.data.bl.uk/id/resource/007713681,A cat in the window,1996,0745149723,Derek Tangye
GBA0Z5230,http://bnb.data.bl.uk/id/resource/008393750,The lion's daughter,2000,0783888619,Pamela Hill
GBA8C1400,http://bnb.data.bl.uk/id/resource/014782997,"Girl on the rocks : a woman's guide to climbing with strength, grace, and courage",2009,0762745185,Katie Brown
GB96W3698,http://bnb.data.bl.uk/id/resource/007713579,The Doomsday Marshal and the mountain man,1997,0745148662,Ray Hogan
GB95Q6727,http://bnb.data.bl.uk/id/resource/007713093,Nice people,1995,0745130747,Clare Curzon
GBB0A4743,http://bnb.data.bl.uk/id/resource/015639401,Mr Gum and the dancing bear,2010,1405664142,Andy Stanton
GBB067696,http://bnb.data.bl.uk/id/resource/015566780,Stuck on murder,2010,1408478188,Lucy Lawrence
GBA455167,http://bnb.data.bl.uk/id/resource/012959406,Blinded,2004,0754068889,Stephen White
GBB1C6529,http://bnb.data.bl.uk/id/resource/015959652,The necessary aptitude : a memoir,2012,1445877953,Pam Ayres
GBA864459,http://bnb.data.bl.uk/id/resource/014607923,Mountain biking Europe,2008,190609831X,Chris Moran
GB98V4588,http://bnb.data.bl.uk/id/resource/008393281,Waterloo sunset,1998,078621595X,Judith Saxton
GBA531979,http://bnb.data.bl.uk/id/resource/013175636,The deadly garden tour,2004,1594141932,Kathleen Gregory Klein
GB9357098,http://bnb.data.bl.uk/id/resource/009444546,Red River road,1993,0745145744,Allan K. Echols
GB8538576,http://bnb.data.bl.uk/id/resource/009445284,The Texas gun,1986,0745191045,Leslie Ernenwein
GBA797595,http://bnb.data.bl.uk/id/resource/014458699,Outlawed,2008,1405681896,Jackson Cole
GB8801370,http://bnb.data.bl.uk/id/resource/010736876,Friends and heroes : volume three of the Balkan trilogy,1988,0862202345,Olivia Manning
GBA531912,http://bnb.data.bl.uk/id/resource/013175569,He who fears the wolf,2005,0754079805,Karin Fossum
GBA1X8333,http://bnb.data.bl.uk/id/resource/008392222,Pacific cavalcade,2001,075401584X,Virginia Coffman
GB8526195,http://bnb.data.bl.uk/id/resource/009445232,The runaway heiress,1985,0745190529,Stella March
GB8329666,http://bnb.data.bl.uk/id/resource/008783963,The elusive lover,1983,0851199917,Frances Cow.en
GBB216634,http://bnb.data.bl.uk/id/resource/007625377,Gun grudge,2003,0754089657,Walt Coburn
GB99Z4489,http://bnb.data.bl.uk/id/resource/008393277,A shilling for candles,1998,0754035212,Josephine Tey
GB96W7393,http://bnb.data.bl.uk/id/resource/009445151,Captive audience,1997,0745187005,Jessica Mann
GB8603675,http://bnb.data.bl.uk/id/resource/009445314,High lonesome,1986,0745191347,Al Cody
GB7227772,http://bnb.data.bl.uk/id/resource/010972042,The training of teachers in England and Wales during the nineteenth century,1972,0855947357,Rowland William Rich
GBB081394,http://bnb.data.bl.uk/id/resource/015595037,Blueeyedboy,2010,1408487055,Joanne Harris
GBB178800,http://bnb.data.bl.uk/id/resource/015837842,Costa Rica,2011,1908206365,Peter Hutchison
GBB103189,http://bnb.data.bl.uk/id/resource/015723422,We have always lived in the castle,2011,1445836327,Shirley Jackson
GBA442545,http://bnb.data.bl.uk/id/resource/012929946,Secrets can be fatal,2003,0786260955,Monica Heath
GBB004667,http://bnb.data.bl.uk/id/resource/015462487,Twenties girl : a novel,2010,1408459361,Sophie Kinsella
GBA994957,http://bnb.data.bl.uk/id/resource/015381048,Sweetsmoke,2009,1408428059,David Fuller
GB9025389,http://bnb.data.bl.uk/id/resource/008423016,Orange blossom for Sandra,1991,0745198821,Ursula Bloom
GB8914231,http://bnb.data.bl.uk/id/resource/011645268,Charles : a biography,1989,086220299X,Anthony Holden
GB8003313,http://bnb.data.bl.uk/id/resource/008783040,Neptune landing,1980,0851190510,Ronald Bassett
GBA105420,http://bnb.data.bl.uk/id/resource/010733257,How things work,2000,0752540785,Steve Parker
GBA560977,http://bnb.data.bl.uk/id/resource/013256057,Churchill's hour,2005,1405611537,Michael Dobbs
GB97Y9834,http://bnb.data.bl.uk/id/resource/007713826,Jack and Jill,1997,0786209399,James Patterson
GBA531943,http://bnb.data.bl.uk/id/resource/013175600,The wedding day,2005,1405620846,Catherine Alliott
GBB001192,http://bnb.data.bl.uk/id/resource/015453807,Croatia,2010,1907263012,Jane Foster
GBA000209,http://bnb.data.bl.uk/id/resource/010768489,Buried treasure and other stories,1999,1841640182,Derek Hall
GBA0Y8186,http://bnb.data.bl.uk/id/resource/008392031,Return to Moura,2000,0754013847,Virginia Coffman
GBA827776,http://bnb.data.bl.uk/id/resource/014543168,Strike back,2008,140568738X,Chris Ryan
GBB202189,http://bnb.data.bl.uk/id/resource/016005077,Infernal angels,2012,1410439402,Loren D. Estleman
GB8434006,http://bnb.data.bl.uk/id/resource/009443798,Love will wait,1985,0745101208,Stella March
GB8422315,http://bnb.data.bl.uk/id/resource/009443718,No man's island,1984,0745100384,Jessica Mann
GBB0A4939,http://bnb.data.bl.uk/id/resource/015639597,My Bonnie : how dementia stole the love of my life,2010,1445853876,John Suchet
GBA775361,http://bnb.data.bl.uk/id/resource/013950620,The woods,2007,1405618167,Harlan Coben
GB99V2418,http://bnb.data.bl.uk/id/resource/008393562,Dead and buried,1999,0754038157,Hazel Holt
GBA666864,http://bnb.data.bl.uk/id/resource/013522720,A notorious lady,2006,1405637250,Catherine Blair
GB8408784,http://bnb.data.bl.uk/id/resource/008783067,Pictures in the dark,1984,0851190782,Ian Stuart
GBA470394,http://bnb.data.bl.uk/id/resource/013002360,Heavenly date and other flirtations,2004,140561000X,Alexander McCall Smith
GBA1W5704,http://bnb.data.bl.uk/id/resource/008394236,By death possessed,2001,0754046133,Roger Ormerod
GBB2C6661,http://bnb.data.bl.uk/id/resource/007625817,The murder room,2003,0754019683,P. D. James
GB9019385,http://bnb.data.bl.uk/id/resource/008422998,Thunder to the West,1990,074519852X,Lynn Westland
GBA1X8300,http://bnb.data.bl.uk/id/resource/008394175,Parting breath,2001,0783894317,Catherine Aird
GBA4W8859,http://bnb.data.bl.uk/id/resource/012882116,Maggie's Ireland : Designer knits on location,2004,1893762181,Maggie Jackson
GBB205821,http://bnb.data.bl.uk/id/resource/016013660,Dear future me : from you to me,2010,1907048162,Peter Coxon
GB9423888,http://bnb.data.bl.uk/id/resource/008835509,Little Buddha,1994,1898000166,Giovanni Mastrangelo
GBA455193,http://bnb.data.bl.uk/id/resource/012959432,Simply sinful,2004,075409863X,Carly Phillips
GBA806591,http://bnb.data.bl.uk/id/resource/014493520,Death by sudoku,2008,140564334X,Kaye Morgan
GBA739397,http://bnb.data.bl.uk/id/resource/013751853,A good hanging and other stories,2007,1405617144,Ian Rankin
GB7221074,http://bnb.data.bl.uk/id/resource/010972019,The hill of doves,1972,0855947128,Stuart Cloete
GBA486171,http://bnb.data.bl.uk/id/resource/013053033,The ghost and Mrs McClure,2004,1405630078,Alice Kimberly
GBA601869,http://bnb.data.bl.uk/id/resource/013348954,Lightning encounter,2005,1405633352,Anne Saunders
GBB259981,http://bnb.data.bl.uk/id/resource/016107397,Desert feud,2012,1445823896,William MacLeod Raine
GBB247625,http://bnb.data.bl.uk/id/resource/016086846,All fired up : tales of a country fireman,2012,144584933X,Malcolm Castle
GBA666787,http://bnb.data.bl.uk/id/resource/013522643,If you could see me now,2006,1597221953,Cecelia Ahern
GB8131798,http://bnb.data.bl.uk/id/resource/008783741,Supercooper,1981,0851197671,Jilly Cooper
GB7709928,http://bnb.data.bl.uk/id/resource/010103528,Letty Landon,1977,0859972038,Helen Ashton
GB8625745,http://bnb.data.bl.uk/id/resource/010103878,Outlaw's code,1986,0859976491,Max Brand
GB8402076,http://bnb.data.bl.uk/id/resource/008113649,Jubal Cade: spoils of war,1984,0850469848,Charles R. Pike
GBA4W8768,http://bnb.data.bl.uk/id/resource/012928477,New Zealand,2003,1903471745,Darroch Donald
GBA940190,http://bnb.data.bl.uk/id/resource/015117694,The ultimate student cookbook,2009,1906650071,Fiona Beckett
GBA4X0623,http://bnb.data.bl.uk/id/resource/012880372,Point of no return,2003,0754077403,Rachel Lee
GBB067706,http://bnb.data.bl.uk/id/resource/015566790,A touch of dead : Sookie Stackhouse: the complete stories,2010,1408478439,Charlaine Harris
GBA680457,http://bnb.data.bl.uk/id/resource/013557752,Mourners : a nameless detective novel,2006,1405637714,Bill Pronzini
GB7603432,http://bnb.data.bl.uk/id/resource/009458697,The rains came : a novel of modern India,1975,0855941200,Louis Bromfield
GBA2X1186,http://bnb.data.bl.uk/id/resource/006963084,The skeleton in the closet,2001,0754046710,M. C. Beaton
GB96Z8556,http://bnb.data.bl.uk/id/resource/007713125,The last lawmen,1996,0745131727,Jack Cummings
GB8616168,http://bnb.data.bl.uk/id/resource/009445345,The crimson tapestry,1986,0745191657,Patricia Robins
GB8908281,http://bnb.data.bl.uk/id/resource/008422305,The Saint in Europe,1990,0745110525,Leslie Charteris
GB99V0023,http://bnb.data.bl.uk/id/resource/009492797,Scotland handbook,2000,1900949563,Alan Murphy
GB97W4971,http://bnb.data.bl.uk/id/resource/008392868,Lady cavalier,1997,0754030962,Jeanne Montague
GB8707881,http://bnb.data.bl.uk/id/resource/009444207,A weekend to kill,1987,0745105343,Ian Stuart
GB8135859,http://bnb.data.bl.uk/id/resource/008783761,The branch and the briar,1982,0851197876,Anne Lowing
GB7803772,http://bnb.data.bl.uk/id/resource/010103609,What became of Gunner Asch,1977,0859972895,Hans Hellmut Kirst
GB8608091,http://bnb.data.bl.uk/id/resource/009444943,Quiet heroines : nurses of the Second World War,1986,0745170137,Brenda McBryde
GBA267714,http://bnb.data.bl.uk/id/resource/009444925,Kellogg's,1997,0745153011,William Gould
GB97Y3562,http://bnb.data.bl.uk/id/resource/008391659,Let me call you sweetheart,1997,0754010031,Mary Higgins Clark
GB8113785,http://bnb.data.bl.uk/id/resource/008783697,The devil's princess,1981,085119723X,Daoma Winston
GBA601876,http://bnb.data.bl.uk/id/resource/013348961,The Jenner guns,2005,1405633913,Ray Hogan
GB96Z4285,http://bnb.data.bl.uk/id/resource/007713419,The tennis party,1996,0745139779,Madeleine Wickham
GB7328877,http://bnb.data.bl.uk/id/resource/010972185,Full circle,1973,0855948957,Hilda Lewis
GBA455597,http://bnb.data.bl.uk/id/resource/012959836,Seaflower : a Kydd novel,2003,075401987X,Julian Stockwin
GB99W1551,http://bnb.data.bl.uk/id/resource/008391978,This shining land,1999,0754022463,Rosalind Laker
GBA075066,http://bnb.data.bl.uk/id/resource/011794361,Lundy Island : a bibliography,2000,0861971272,A. Holbrook
GBA2X6654,http://bnb.data.bl.uk/id/resource/006917499,Blood on the grass : a Western duo,2002,0786232447,Lewis B. Patten
GB8518595,http://bnb.data.bl.uk/id/resource/008783313,Jill,1985,085119334X,Philip Larkin
GBA634022,http://bnb.data.bl.uk/id/resource/013431839,The empty house,2006,140568545X,Michael Francis Gilbert
GB99U5330,http://bnb.data.bl.uk/id/resource/008393616,Escape the past,1999,0754038696,Patt Parrish
GB97Y2077,http://bnb.data.bl.uk/id/resource/009472475,The castle of longing,1997,0951611127,Robin Wilkey
GB95S3532,http://bnb.data.bl.uk/id/resource/007713032,Animals came out two by two : final days of Windsor Safari Park,1995,0745129447,David Taylor
GB7516427,http://bnb.data.bl.uk/id/resource/011597435,"The Graces (E.M., W.G. & G.F.)",1974,0859970752,Albert George Powell
GB8018020,http://bnb.data.bl.uk/id/resource/010736727,Nurse Lyle of Wayne's Ward,1980,0862200180,Kathleen Treves
GBB189269,http://bnb.data.bl.uk/id/resource/015856409,Outlaw brand,2011,1445856867,William E. Vance
GBA698833,http://bnb.data.bl.uk/id/resource/013608096,Secret of the glen,2006,1405638508,Mary Mackie
GBB1C6465,http://bnb.data.bl.uk/id/resource/015959588,Antiques knock-off,2011,1410438104,Barbara Allan
GB7404194,http://bnb.data.bl.uk/id/resource/010972216,Always go First Class,1974,0855949295,Laurence Marks
GBA4X8871,http://bnb.data.bl.uk/id/resource/008394745,Cattle kingdom,2004,0754082806,Alan Le May
GBB1C6478,http://bnb.data.bl.uk/id/resource/015959601,Guns blaze at sundown,2012,1445838443,Al Cody
GBA1V7960,http://bnb.data.bl.uk/id/resource/008394230,Mistress of Lamberley Grange,2001,0754045897,Stella March
GB98X1268,http://bnb.data.bl.uk/id/resource/008391819,Road rage,1998,0754011674,Ruth Rendell
GB8815708,http://bnb.data.bl.uk/id/resource/010736878,The radiant way,1988,086220240X,Margaret Drabble
